,ab_id,px,pz,code,pitch_type,b_count,s_count,zones,swing,result
112883,2018022155,-1.87378100552504,0.578350102639697,B,SL,0.0,1.0,14,0,Ball
112884,2018022155,-0.841977744639129,2.3399615370246,C,SL,1.0,1.0,12,0,Ball
112885,2018022155,-0.6922063860076371,3.0669094038749702,D,FF,1.0,2.0,0,1,Hit
113094,2018023220,0.8409977652382841,3.1195401151571804,C,FF,0.0,0.0,13,0,Ball
113095,2018023220,0.4764199763912701,2.42593812775066,F,FT,0.0,1.0,5,1,Foul
113096,2018023220,-0.6908389841106122,2.2879939745361497,X,FC,0.0,2.0,3,1,Out
113121,2018023238,-1.37842543459127,1.95193864187012,B,CH,0.0,0.0,12,0,Ball
113122,2018023238,1.64651946153717,3.23712393000951,B,FT,1.0,0.0,13,0,Ball
113123,2018023238,-0.364278081559972,2.6542867976986497,C,CH,2.0,0.0,3,0,Ball
113124,2018023238,-1.3822349207061202,2.31413510024846,F,FC,2.0,1.0,12,1,Foul
113125,2018023238,0.24466226844135694,2.9361599724695897,F,FC,2.0,2.0,4,1,Foul
113126,2018023238,-0.5662754508572271,2.58515504137883,F,FC,2.0,2.0,3,1,Foul
113127,2018023238,1.3343086352743898,2.90618543973113,B,FF,2.0,2.0,13,0,Ball
113128,2018023238,0.256942290140285,4.6525461712259295,B,FT,3.0,2.0,10,0,Ball
113145,2018023260,0.96445492049653,2.25699500828161,B,FT,0.0,0.0,13,0,Ball
113146,2018023260,0.6137341975394089,2.3290010517436697,F,CH,1.0,0.0,5,1,Foul
113147,2018023260,1.54699927483559,2.41027717123103,B,FC,1.0,1.0,13,0,Ball
113148,2018023260,-0.5374014122096521,3.12275547470423,C,FC,2.0,1.0,0,0,Ball
113149,2018023260,-0.627513265962025,2.00151407015692,C,FT,2.0,2.0,6,0,Ball
113471,2018025683,1.15117448450403,3.5198924329818304,B,CU,0.0,0.0,13,0,Ball
113472,2018025683,1.50960367017084,2.37204951806979,B,CH,1.0,0.0,13,0,Ball
113473,2018025683,0.37310646917275503,3.14946316284322,C,CH,2.0,0.0,2,0,Ball
113474,2018025683,0.7224842880542309,2.68366685831046,C,FC,2.0,1.0,5,0,Ball
113475,2018025683,-1.17716033099018,0.7852547333807041,W,CU,2.0,2.0,14,1,Strike
113501,2018025699,1.1493329231613605,1.27786059806291,S,CH,0.0,0.0,16,1,Strike
113502,2018025699,0.494201605750401,1.23756860539608,B,CH,0.0,1.0,15,0,Ball
113503,2018025699,1.16855334237308,1.2064302571406298,B,FT,1.0,1.0,16,0,Ball
113504,2018025699,0.6977937323592521,3.24693247288378,B,FC,2.0,1.0,2,0,Ball
113505,2018025699,0.6170334007249829,1.3864061214761298,D,FT,3.0,1.0,15,1,Hit
113539,2018025718,-0.6772329320847901,1.4260723392219,X,FC,0.0,0.0,15,1,Out
114284,2018028766,0.142413727099501,1.68836096407945,C,SL,0.0,0.0,7,0,Ball
114285,2018028766,-1.81652828177347,1.81425813894142,B,FC,0.0,1.0,12,0,Ball
114286,2018028766,-0.507424651115874,0.4392976173507489,B,FT,1.0,1.0,15,0,Ball
114287,2018028766,-0.586820732206276,2.70835667366229,F,FC,2.0,1.0,3,1,Foul
114288,2018028766,0.166919551708175,1.94262091485271,C,FF,2.0,2.0,7,0,Ball
114317,2018028787,0.07264054495180099,1.40544134912934,C,SL,0.0,0.0,15,0,Ball
114318,2018028787,-0.3759340582842979,3.99559781058973,B,FF,0.0,1.0,10,0,Ball
114319,2018028787,-0.14855906736684804,1.8922831974705496,E,FC,1.0,1.0,7,1,Hit
114342,2018028804,0.0121708860247191,2.61961103576387,F,FF,0.0,0.0,4,1,Foul
114343,2018028804,0.7767769111402271,2.12296148810081,F,CH,0.0,1.0,8,1,Foul
114344,2018028804,-0.6077467852737221,1.04422011330881,B,SL,0.0,2.0,15,0,Ball
114345,2018028804,-1.97625298303042,0.681170588923068,B,FT,1.0,2.0,14,0,Ball
114346,2018028804,0.4311157804389871,2.1507445717431,D,CH,2.0,2.0,8,1,Hit
114667,2018031217,1.07232677061046,1.6153434647226297,B,KC,0.0,0.0,13,0,Ball
114668,2018031217,1.01173636400787,1.76146506594863,B,KC,1.0,0.0,13,0,Ball
114669,2018031217,-0.6294904797292571,3.5273137647386497,S,FF,2.0,0.0,0,1,Strike
114670,2018031217,1.12467802987096,1.50040630935144,B,FF,2.0,1.0,16,0,Ball
114671,2018031217,-0.102078903324619,3.07913772898557,S,FF,3.0,1.0,1,1,Strike
114672,2018031217,0.0708363595645365,3.0790457756382104,S,FF,3.0,2.0,1,1,Strike
114692,2018031239,-0.0641508266532908,2.85426111392125,C,KC,0.0,0.0,4,0,Ball
114693,2018031239,1.45045761100565,2.10770706642063,B,SL,0.0,1.0,13,0,Ball
114694,2018031239,0.978170963930914,1.98628715683788,F,SL,1.0,1.0,13,1,Foul
114695,2018031239,0.100787991171575,2.94351274703469,F,FT,1.0,2.0,4,1,Foul
114696,2018031239,0.6486376324393671,2.04737750739661,C,FF,1.0,2.0,8,0,Ball
114709,2018031255,-0.109254800332165,3.71614109343549,S,FF,0.0,0.0,10,1,Strike
114710,2018031255,-0.344428057251678,1.5354819276250702,X,FT,0.0,1.0,6,1,Out
116251,2018039102,-0.114771591812537,1.2929834455534,B,FT,0.0,0.0,15,0,Ball
116252,2018039102,1.31811695113987,1.2826241230452,B,FT,1.0,0.0,16,0,Ball
116253,2018039102,-0.156546188473943,2.6221539668458904,F,FC,2.0,0.0,4,1,Foul
116254,2018039102,0.352533310109077,2.48033688868824,X,CH,2.0,1.0,5,1,Out
116277,2018039124,-0.7688555362439731,2.0696928230367697,X,FC,0.0,0.0,6,1,Out
116486,2018041164,1.16888809002017,2.29264345760247,B,FF,0.0,0.0,13,0,Ball
116487,2018041164,-0.512736343005063,3.2896442366194303,S,FF,1.0,0.0,0,1,Strike
116488,2018041164,-0.479356212337285,1.48602000044896,B,KC,1.0,1.0,15,0,Ball
116489,2018041164,-0.4856846753722221,3.5180551622564,F,FF,2.0,1.0,0,1,Foul
116490,2018041164,1.17558096354006,2.55442626985982,B,FF,2.0,2.0,13,0,Ball
116491,2018041164,0.7102929970919449,2.12655793907045,C,FT,3.0,2.0,8,0,Ball
116510,2018041184,0.453978116547689,2.9714650719784803,X,FF,0.0,0.0,2,1,Out
116531,2018041196,-0.919664666589991,2.44359232362817,C,KC,0.0,0.0,12,0,Ball
116532,2018041196,0.245901311708113,0.360562087082961,W,KC,0.0,1.0,15,1,Strike
116533,2018041196,2.32896095528241,-0.009116934349030959,*B,SL,0.0,2.0,16,0,Ball
116534,2018041196,0.869425623470068,1.8204723089287296,C,FF,1.0,2.0,13,0,Ball
117922,2018048267,-1.39147827685321,1.98020617673606,B,FF,0.0,0.0,12,0,Ball
117923,2018048267,-1.21579452273024,2.31647908562214,B,FF,1.0,0.0,12,0,Ball
117924,2018048267,1.27146090504008,1.93948984877732,B,CH,2.0,0.0,13,0,Ball
117925,2018048267,0.390651660366351,2.64827087472846,C,CH,3.0,0.0,5,0,Ball
117926,2018048267,0.00564070584667081,2.4722220820774,S,FF,3.0,1.0,4,1,Strike
117927,2018048267,-0.616906094352402,2.73731073807978,S,FF,3.0,2.0,3,1,Strike
117968,2018048291,1.3555918406559,3.00744083951343,B,SL,0.0,0.0,13,0,Ball
117969,2018048291,-0.558912053760575,1.5086747965861598,F,FF,1.0,0.0,15,1,Foul
117970,2018048291,1.99539571787668,1.5019765859752,B,FT,1.0,1.0,16,0,Ball
117971,2018048291,-0.0544673996066413,3.59605621342901,S,FF,2.0,1.0,1,1,Strike
117972,2018048291,-1.00306230723414,1.58275856413407,S,FF,2.0,2.0,12,1,Strike
119754,2018058647,0.150516368965899,2.6654959065419,C,SL,0.0,0.0,4,0,Ball
119755,2018058647,0.0631071707553194,2.30037718124258,D,FF,0.0,1.0,4,1,Hit
119770,2018058664,0.798116420514278,3.62187594800107,B,SL,0.0,0.0,2,0,Ball
119771,2018058664,-0.333974243857008,3.97221784982495,B,SL,1.0,0.0,10,0,Ball
119772,2018058664,-0.4711867333437,2.24453779266145,X,FT,2.0,0.0,3,1,Out
119790,2018058682,1.2282886477706798,1.05396822305664,*B,CU,0.0,0.0,16,0,Ball
119791,2018058682,0.473195585504178,2.5204529154722004,E,SL,1.0,0.0,5,1,Hit
122962,2018076432,0.21110895550057,3.31121216015596,C,KC,0.0,0.0,1,0,Ball
122963,2018076432,0.18979610306342495,2.94675194551517,F,FF,0.0,1.0,4,1,Foul
122964,2018076432,-0.20328549277945604,3.1976974718147897,F,FF,0.0,2.0,1,1,Foul
122965,2018076432,1.5519716778721802,2.9132914041325404,B,FF,0.0,2.0,13,0,Ball
122966,2018076432,0.6663669662825821,1.47646853972585,F,SL,1.0,2.0,15,1,Foul
122967,2018076432,1.56215221297979,1.66826043629666,S,SL,1.0,2.0,13,1,Strike
122980,2018076447,0.29043061322281705,2.83466345793774,X,FF,0.0,0.0,5,1,Out
122996,2018076464,1.00040812800168,1.44483995996974,B,KC,0.0,0.0,16,0,Ball
122997,2018076464,-0.7039711571272149,4.03104373513888,B,KC,1.0,0.0,10,0,Ball
122998,2018076464,0.250997179221883,2.52604584261055,F,FF,2.0,0.0,4,1,Foul
122999,2018076464,1.13776092896004,2.14980522418194,B,SL,2.0,1.0,13,0,Ball
123000,2018076464,-0.0627891862912372,1.43817154557358,B,FT,3.0,1.0,15,0,Ball
123255,2018077319,0.9087269903461628,1.90322292952133,B,FF,0.0,0.0,13,0,Ball
123256,2018077319,0.0340775089024969,1.7658350198901498,C,FF,1.0,0.0,7,0,Ball
123257,2018077319,0.00032495508542173103,2.67654694971077,F,CU,1.0,1.0,4,1,Foul
123258,2018077319,-0.150413763161574,3.1572981603088097,F,FF,1.0,2.0,1,1,Foul
123259,2018077319,-0.665414854930318,2.06250307064911,F,CU,1.0,2.0,6,1,Foul
123260,2018077319,0.3576756783948039,3.92836643603361,B,FF,1.0,2.0,10,0,Ball
123261,2018077319,-0.19944346925378606,1.94813352914207,X,FF,2.0,2.0,7,1,Out
123285,2018077344,-0.7735480937355308,3.4281841438043905,B,CU,0.0,0.0,0,0,Ball
123286,2018077344,0.130132200510657,1.41841506018901,B,FF,1.0,0.0,15,0,Ball
123287,2018077344,0.411441446296274,2.97054705002913,S,FF,2.0,0.0,2,1,Strike
123288,2018077344,0.36297190709327504,2.82765099213979,F,FF,2.0,1.0,5,1,Foul
123289,2018077344,-0.011652672092756,3.46309896380539,F,FF,2.0,2.0,1,1,Foul
123290,2018077344,-0.944324753552392,1.54837021779093,B,FF,2.0,2.0,12,0,Ball
123291,2018077344,0.7025839062168421,2.29278285518365,X,FF,3.0,2.0,5,1,Out
127342,2018101187,0.127294814907839,2.9549391913636804,C,SI,0.0,0.0,4,0,Ball
127343,2018101187,0.6895732670003879,0.837593991496222,B,CU,0.0,1.0,15,0,Ball
127344,2018101187,1.0796812932887978,1.584684122438346,B,CU,1.0,1.0,13,0,Ball
127345,2018101187,0.3168202330537486,2.3641115362041707,D,FC,2.0,1.0,5,1,Hit
127366,2018101204,0.2431713043640909,2.3639278354296813,C,CU,0.0,0.0,4,0,Ball
127367,2018101204,1.5793920721243908,2.540408915873273,B,FF,0.0,1.0,13,0,Ball
127368,2018101204,-1.9480255901015202,2.8596755314747004,B,SI,1.0,1.0,12,0,Ball
127369,2018101204,-0.5207836076540859,2.9032715102818,C,CU,2.0,1.0,3,0,Ball
127370,2018101204,0.6744989960157989,3.38281982812754,B,SI,2.0,2.0,2,0,Ball
127371,2018101204,1.56260364274719,2.76249392528319,B,CU,3.0,2.0,13,0,Ball
127389,2018101228,-0.8198627057182841,4.4131215323954285,B,SI,0.0,0.0,10,0,Ball
127390,2018101228,0.184877445029946,3.7236302879873,B,SI,1.0,0.0,10,0,Ball
127391,2018101228,0.834973194838852,2.6262405181101496,F,FC,2.0,0.0,13,1,Foul
127392,2018101228,-0.02530816938176086,3.4673023672418815,B,SI,2.0,1.0,1,0,Ball
127393,2018101228,-0.3596032453174171,2.71111327176795,D,FC,3.0,1.0,3,1,Hit
127862,2018103525,0.34293135806506103,1.70058205112813,S,SL,0.0,0.0,8,1,Strike
127863,2018103525,0.627427324887363,2.77644416314664,C,FF,0.0,1.0,5,0,Ball
127864,2018103525,1.18430684371952,0.8066268051792471,B,SL,0.0,2.0,16,0,Ball
127865,2018103525,-0.589693645979659,3.8299525568950097,S,FF,1.0,2.0,10,1,Strike
127888,2018103540,-0.6855583970800481,3.06897212094819,B,FF,0.0,0.0,0,0,Ball
127889,2018103540,0.20156095104034905,2.24705985684775,S,SL,1.0,0.0,4,1,Strike
127890,2018103540,0.304768435511615,3.3215695746997005,S,CH,1.0,1.0,2,1,Strike
127891,2018103540,0.435951213881725,3.0476721937683395,F,SL,1.0,2.0,2,1,Foul
127892,2018103540,0.576847550868859,3.0590135005922403,F,FF,1.0,2.0,2,1,Foul
127893,2018103540,-0.727907553512259,3.78639181633479,B,KC,1.0,2.0,10,0,Ball
127894,2018103540,-1.29142768334887,1.91665710894534,S,FT,2.0,2.0,12,1,Strike
128107,2018104470,-0.0918659904917602,3.99470753633476,S,FF,0.0,0.0,10,1,Strike
128108,2018104470,1.0295818057076,2.13970798314882,B,FF,0.0,1.0,13,0,Ball
128109,2018104470,0.240780695307686,3.44911530002359,S,FF,1.0,1.0,1,1,Strike
128110,2018104470,0.666859958362669,2.17213055584442,X,FF,1.0,2.0,8,1,Out
128138,2018104494,0.466645599736924,2.716115894876629,S,FF,0.0,0.0,5,1,Strike
128139,2018104494,-0.0288972809172497,3.11664649827734,T,FF,0.0,1.0,1,1,Strike
128140,2018104494,1.12707625553357,2.91702248687483,B,FF,0.0,2.0,13,0,Ball
128141,2018104494,0.0747245576236498,2.15702992733249,S,FF,1.0,2.0,7,1,Strike
128594,2018107595,0.356588914353436,2.0962304454559098,C,CU,0.0,0.0,8,0,Ball
128595,2018107595,-0.513459258532752,3.11432106363294,F,FT,0.0,1.0,0,1,Foul
128596,2018107595,1.30399955025907,2.32639350861983,B,FT,0.0,2.0,13,0,Ball
128597,2018107595,1.1389371297038,1.9526076386454096,B,CU,1.0,2.0,13,0,Ball
128598,2018107595,0.637220136922104,1.6477296544922,X,FC,2.0,2.0,8,1,Out
128623,2018107615,3.25155260192234,4.09413162473637,B,CH,0.0,0.0,11,0,Ball
128624,2018107615,1.36664042123136,2.84877112753426,B,FT,1.0,0.0,13,0,Ball
128625,2018107615,0.9261495220148,2.4788370673955096,S,FT,2.0,0.0,13,1,Strike
128626,2018107615,0.213668869012371,1.70953008820799,C,FT,2.0,1.0,7,0,Ball
128627,2018107615,-0.268914510100059,0.7374879804211449,W,FC,2.0,2.0,15,1,Strike
128650,2018107634,0.243648508748678,0.70638488685701,*B,FC,0.0,0.0,15,0,Ball
128651,2018107634,-0.0523273324307346,1.48195976129051,F,FC,1.0,0.0,15,1,Foul
128652,2018107634,1.2663674216113,1.5196773985391,B,FC,1.0,1.0,16,0,Ball
128653,2018107634,,,F,,2.0,1.0,16,1,Foul
128654,2018107634,1.03802774272212,1.45474663435641,B,FC,2.0,2.0,16,0,Ball
128655,2018107634,0.548718457759566,2.12472239681961,F,FC,3.0,2.0,8,1,Foul
128656,2018107634,0.858471592916091,3.1425645268754603,F,FT,3.0,2.0,13,1,Foul
128657,2018107634,-1.66530435911704,0.958897597021634,*B,CU,3.0,2.0,14,0,Ball
129748,2018112605,0.6193621397971399,1.9459219633235705,C,CU,0.0,0.0,8,0,Ball
129749,2018112605,-0.206906216984062,4.481893427681019,B,FT,0.0,1.0,10,0,Ball
129750,2018112605,-0.0920661567632456,2.5482676218798903,X,FC,1.0,1.0,4,1,Out
129787,2018112624,-0.532308634586764,1.6481123167458098,B,CH,0.0,0.0,6,0,Ball
129788,2018112624,-0.273731337405405,2.0543529733332,D,FC,1.0,0.0,7,1,Hit
130031,2018113817,-0.388558366487418,3.39867620247188,B,FF,0.0,0.0,0,0,Ball
130032,2018113817,1.20104941824289,2.40422100875965,X,SL,1.0,0.0,13,1,Out
130053,2018113832,1.1237185241045,1.56004191854291,B,CH,0.0,0.0,13,0,Ball
130054,2018113832,-0.040022468608641,1.8897766125458,D,SL,1.0,0.0,7,1,Hit
130073,2018113850,0.0111108495425992,2.01851867573863,X,CH,0.0,0.0,7,1,Out
130211,2018114607,-1.71466010392171,1.02822787893304,B,CU,0.0,0.0,14,0,Ball
130212,2018114607,-0.5811872719784882,2.054513901787728,D,FF,1.0,0.0,6,1,Hit
130242,2018114620,0.25824800496884737,3.1392544754290186,F,FF,0.0,0.0,1,1,Foul
130243,2018114620,-0.9689200065242372,3.2758585373251967,B,FF,0.0,1.0,12,0,Ball
130244,2018114620,-0.8841449034479981,0.5665445671631185,B,CU,1.0,1.0,14,0,Ball
130245,2018114620,0.5662986025847698,2.546121475651228,F,CH,2.0,1.0,5,1,Foul
130246,2018114620,0.923038156582177,1.2773861010812602,S,CH,2.0,2.0,16,1,Strike
130273,2018114639,0.041781765841254793,1.4699757866852026,S,CH,0.0,0.0,15,1,Strike
130274,2018114639,0.2356234528385547,2.601936460239741,C,FF,0.0,1.0,4,0,Ball
130275,2018114639,0.5098195531905122,1.2845764932104415,F,CU,0.0,2.0,15,1,Foul
130276,2018114639,-1.3981220737100577,1.0489653997584798,S,SL,0.0,2.0,14,1,Strike
133169,2018130853,0.182538566292868,2.8378365408584303,C,FF,0.0,0.0,4,0,Ball
133170,2018130853,0.9005578899996959,2.63139890761662,B,CU,0.0,1.0,13,0,Ball
133171,2018130853,-0.436816901988947,2.32454280456925,D,CU,1.0,1.0,3,1,Hit
133199,2018130868,-0.17128944391486906,1.96989575816364,F,FF,0.0,0.0,7,1,Foul
133200,2018130868,0.604219494978744,2.5766805775421,C,SL,0.0,1.0,5,0,Ball
133201,2018130868,0.0810109900171804,-1.2380006414978402,*B,CU,0.0,2.0,15,0,Ball
133202,2018130868,0.206226615765332,2.07680130749837,F,SL,1.0,2.0,7,1,Foul
133203,2018130868,-0.109322575951886,2.35947314962942,F,FF,1.0,2.0,4,1,Foul
133204,2018130868,-0.388063922888306,2.26090338784154,X,SL,1.0,2.0,3,1,Out
133238,2018130886,-0.24321338031788,2.01965379192978,C,CU,0.0,0.0,7,0,Ball
133239,2018130886,0.8180850518378879,3.66723517352776,B,FF,0.0,1.0,2,0,Ball
133240,2018130886,-0.415515351775024,3.4129961406471803,F,FF,1.0,1.0,0,1,Foul
133241,2018130886,0.653794926323927,0.0426266567923082,B,CU,1.0,2.0,15,0,Ball
133242,2018130886,-0.35030931529124604,-0.000919224450105408,B,CU,2.0,2.0,15,0,Ball
133243,2018130886,-0.0944221952744603,2.57296760188432,F,SL,3.0,2.0,4,1,Foul
133244,2018130886,0.83755405875082,1.71190923813217,C,SL,3.0,2.0,13,0,Ball
134703,2018140988,0.263702761788532,3.03008855840532,C,SL,0.0,0.0,1,0,Ball
134704,2018140988,0.116507633718974,1.8008135315750602,C,FT,0.0,1.0,7,0,Ball
134705,2018140988,0.7307491853940509,1.6415036157038398,S,FT,0.0,2.0,8,1,Strike
134730,2018141004,0.7785226498073241,2.35017744470736,C,FT,0.0,0.0,5,0,Ball
134731,2018141004,1.70788187421808,1.65539041742572,B,FT,0.0,1.0,13,0,Ball
134732,2018141004,-0.42480161993886895,1.33438197535216,B,SL,1.0,1.0,15,0,Ball
134733,2018141004,-0.9110201667361378,3.74646318524646,S,FF,2.0,1.0,9,1,Strike
134734,2018141004,-0.156451215431999,2.01068243959769,X,CH,2.0,2.0,7,1,Out
134760,2018141019,0.737934124367512,1.62223902259346,C,SL,0.0,0.0,8,0,Ball
134761,2018141019,0.748589975882356,1.95796523156541,X,CH,0.0,1.0,8,1,Out
135163,2018142108,0.541759632591768,1.7779323677272498,C,FF,0.0,0.0,8,0,Ball
135164,2018142108,0.7834851243653191,2.03219246901973,C,FF,0.0,1.0,8,0,Ball
135165,2018142108,0.8016042004478241,1.61926122999179,B,FF,0.0,2.0,8,0,Ball
135166,2018142108,1.72792909532123,2.69508390900877,B,FF,1.0,2.0,13,0,Ball
135167,2018142108,1.09507106034729,1.93674774421592,B,FF,2.0,2.0,13,0,Ball
135168,2018142108,0.3029403768021427,2.64482913521245,E,FF,3.0,2.0,5,1,Hit
135194,2018142127,0.548007118312181,3.56446154749053,B,FF,0.0,0.0,2,0,Ball
135195,2018142127,-0.964752821484696,2.0909467997886,C,CU,1.0,0.0,12,0,Ball
135196,2018142127,-0.5849862279816871,2.96203373944307,C,CU,1.0,1.0,0,0,Ball
135197,2018142127,0.764039658909359,1.14364056493793,B,CU,1.0,2.0,15,0,Ball
135198,2018142127,2.22977519211088,2.27371244555618,B,FF,2.0,2.0,13,0,Ball
135199,2018142127,0.17206317357852302,2.7750745173214395,F,FF,3.0,2.0,4,1,Foul
135200,2018142127,1.3983914652263103,2.74604715631388,B,FF,3.0,2.0,13,0,Ball
135218,2018142145,-0.102480989203955,2.74354493866376,C,CU,0.0,0.0,4,0,Ball
135219,2018142145,-1.144507697132927,3.405679005159055,F,FF,0.0,1.0,12,1,Foul
135220,2018142145,-1.11996159345275,4.3986815248356,B,FF,0.0,2.0,9,0,Ball
135221,2018142145,-0.8958032934132929,3.50155864629735,C,CU,1.0,2.0,12,0,Ball
136589,2018150326,0.263515219656896,1.9692726495781296,C,SL,0.0,0.0,7,0,Ball
136590,2018150326,0.622328677025253,3.42316466630586,B,FF,0.0,1.0,2,0,Ball
136591,2018150326,0.8958097213707858,0.745437326214656,B,KC,1.0,1.0,16,0,Ball
136592,2018150326,0.805022072599699,3.65415496672487,B,FF,2.0,1.0,2,0,Ball
136593,2018150326,-0.05047088181354647,3.392085800195098,F,FF,3.0,1.0,1,1,Foul
136594,2018150326,-0.2401418890204943,3.446759366722803,F,FF,3.0,2.0,1,1,Foul
136595,2018150326,-0.14037905150221394,2.9306796327923195,C,SL,3.0,2.0,4,0,Ball
136615,2018150342,-1.01862644143825,3.3618613688144903,B,KC,0.0,0.0,12,0,Ball
136616,2018150342,-0.6850538742910091,2.2710105124131728,F,KC,1.0,0.0,3,1,Foul
136617,2018150342,-0.9499746650360428,4.13223148534564,B,FF,1.0,1.0,9,0,Ball
136618,2018150342,1.47848092623041,-0.7597327644648771,B,KC,2.0,1.0,16,0,Ball
136619,2018150342,-0.1934043532382279,3.2188578647600257,E,SL,3.0,1.0,1,1,Hit
136638,2018150369,1.10482193875619,1.79786739019135,B,FF,0.0,0.0,13,0,Ball
136639,2018150369,-0.942699711583118,3.26508923749377,B,KC,1.0,0.0,12,0,Ball
136640,2018150369,0.21897489103031348,2.3030655755561265,F,FF,2.0,0.0,4,1,Foul
136641,2018150369,-0.4103018091426833,2.9748354297676056,F,FF,2.0,1.0,0,1,Foul
136642,2018150369,0.969808031365495,0.941466800047133,B,KC,2.0,2.0,16,0,Ball
136643,2018150369,-0.2714889905583713,2.604604181967876,D,KC,3.0,2.0,4,1,Hit
136917,2018152322,0.6039779959123579,2.06204696768703,C,FT,0.0,0.0,8,0,Ball
136918,2018152322,1.04727276890618,2.57728396940577,B,FT,0.0,1.0,13,0,Ball
136919,2018152322,0.93091683966472,2.54934566838202,C,FT,1.0,1.0,13,0,Ball
136920,2018152322,0.326782063425185,1.94365702384422,D,FT,1.0,2.0,8,1,Hit
136942,2018152341,0.356188606420952,1.1691474377733602,B,SL,0.0,0.0,15,0,Ball
136943,2018152341,0.591318313823373,2.01685711724059,D,FT,1.0,0.0,8,1,Hit
136964,2018152354,0.9439262058316992,1.81420881189154,B,SL,0.0,0.0,13,0,Ball
136965,2018152354,0.33064645010649296,3.0678442815672,C,FF,1.0,0.0,2,0,Ball
136966,2018152354,-1.23376820067082,3.3328023072613195,F,FF,1.0,1.0,12,1,Foul
136967,2018152354,-0.388462414413925,2.9998955651296497,S,FF,1.0,2.0,0,1,Strike
89790,2017079746,-0.441416239844,2.33007035929,F,FF,0.0,0.0,3,1,Foul
89791,2017079746,0.176554590238,2.98648511301,C,CU,0.0,1.0,1,0,Ball
89792,2017079746,0.634603894773,1.83649873784,C,FF,0.0,2.0,8,0,Ball
89821,2017079763,0.16431839917000002,2.9390229548,F,SL,0.0,0.0,4,1,Foul
89822,2017079763,-0.854433722974,0.948888127922,B,SL,0.0,1.0,14,0,Ball
89823,2017079763,-0.52602722355,1.95137157345,F,FF,1.0,1.0,6,1,Foul
89824,2017079763,0.7510766748919999,1.39281211114,F,CU,1.0,2.0,15,1,Foul
89825,2017079763,-0.446505976485,2.34081069552,E,CU,1.0,2.0,3,1,Hit
90837,2017085260,0.6390230407208559,2.32571430580718,C,CU,0.0,0.0,5,0,Ball
90838,2017085260,0.7073510570638171,2.03386942329713,C,CU,0.0,1.0,8,0,Ball
90839,2017085260,-0.546714669005449,2.3455324525239702,F,FF,0.0,2.0,3,1,Foul
90840,2017085260,1.06999965494342,2.5133306742603,B,FF,0.0,2.0,13,0,Ball
90841,2017085260,-0.0238239215612237,2.06440679041788,D,CH,1.0,2.0,7,1,Hit
90860,2017085276,-0.19022726825562694,2.3407340697610297,X,FF,0.0,0.0,4,1,Out
90888,2017085293,0.710041157979521,1.7486015668920298,C,CU,0.0,0.0,8,0,Ball
90889,2017085293,0.6392564430100849,2.47068797067856,C,FF,0.0,1.0,5,0,Ball
90890,2017085293,1.17190649153116,2.19578585598927,B,FF,0.0,2.0,13,0,Ball
90891,2017085293,0.519984821182654,2.75888190890856,F,FF,1.0,2.0,5,1,Foul
90892,2017085293,1.54263243681707,2.31193094380808,S,CU,1.0,2.0,13,1,Strike
91926,2017091457,0.942563685116506,2.71767988771801,C,FF,0.0,0.0,13,0,Ball
91927,2017091457,2.6860216355801403,-1.4391031538487602,*B,SL,0.0,1.0,16,0,Ball
91928,2017091457,0.350743014575174,1.5913107831303603,S,SL,1.0,1.0,8,1,Strike
91929,2017091457,-0.3880470855092271,3.65672295033861,F,FF,1.0,2.0,0,1,Foul
91930,2017091457,1.62148439408474,1.620660291467,B,FF,1.0,2.0,13,0,Ball
91931,2017091457,-0.0551957616505098,4.11610037240281,S,FF,2.0,2.0,10,1,Strike
91955,2017091474,1.49469451213084,2.64464689530744,B,FF,0.0,0.0,13,0,Ball
